date,edge,odds,won,pnl
2013-11-06,0.4127988165433487,4.4,False,-10.298257509477667
2013-12-06,0.25593444801049964,2.6,True,16.312439895012627
2014-01-04,0.40493589621084924,3.0,False,-10.358399333333017
2014-01-15,0.31316412099870344,3.4,True,24.611556815999247
2014-02-15,0.30467663330173367,2.95,True,20.476815270911374
2014-02-22,0.3203293157280102,3.6,False,-10.705699060868792
2014-03-01,0.2563726951537931,2.85,False,-10.598642070260105
2014-03-15,0.2790668582148376,2.6,False,-10.492655649557504
2014-03-23,0.27216133767757145,4.4,True,35.31827891641056
2014-04-11,0.35452443328463545,3.35,True,25.24114292323118
2014-04-16,0.2580886561310365,3.85,False,-10.993323311458344
2014-05-31,0.2976142904646629,3.35,False,-10.88339007834376
2014-07-26,0.2594243376445457,3.05,False,-10.77455617756032
2014-08-23,0.2905743027087935,2.9,False,-10.66681061578472
2014-09-20,0.27363036259167794,3.8,False,-10.560142509626871
2014-10-04,0.334123642084088,3.4,False,-10.454541084530602
2014-11-07,0.285406826876917,3.0,True,20.69999134737059
2014-12-13,0.3551852916285449,2.85,False,-10.556995587159001
2014-12-13,0.2564832411633851,3.5,False,-10.451425631287412
2015-01-31,0.3107082783478302,3.0,True,20.693822749949074
2015-03-14,0.2965172827275425,4.4,False,-10.553849602474028
2015-04-25,0.26906830829167594,4.35,False,-10.448311106449287
2015-04-25,0.2794823359064697,3.2,False,-10.343827995384796
2015-05-09,0.2557865836670327,4.0,False,-10.240389715430947
2015-05-23,0.35664824121312094,4.35,True,33.962252491226735
2015-05-30,0.27556606763566416,4.45,False,-10.477608343188903
2015-07-12,0.25475178821552763,2.55,True,16.07789000262337
2015-07-15,0.2826411852590544,3.3,False,-10.53361115978325
2015-08-01,0.36812586971740763,3.8,False,-10.428275048185418
2015-08-01,0.33836808746586533,3.0,False,-10.323992297703562
2015-08-08,0.29184346172370484,3.2,True,22.485655224398364
2015-08-23,0.28047807863655133,2.7,True,17.75753517584987
2015-09-26,0.28089291743706696,4.25,True,34.52534890586928
2015-10-03,0.30291840549743704,3.15,False,-10.968437767787703
2015-10-24,0.27994675007380676,3.4,False,-10.858753390109825
2015-11-14,0.28951723368979104,3.3,True,24.725381469280073
2015-11-14,0.31775681933514505,3.45,False,-10.997419670901529
2015-11-21,0.4015294171374393,3.7,True,29.39610278031979
2015-11-28,0.31942685293036954,3.7,True,30.189797555388424
2015-12-19,0.25016161704803314,4.0,True,34.449913432648785
2016-01-30,0.2647925045189509,3.2,True,26.021167946127385
2016-02-21,0.2870817830056327,3.55,False,-12.088015291337358
2016-02-21,0.2655548581981913,3.3,False,-11.967135138423984
2016-02-27,0.282994700066998,3.5,False,-11.847463787039745
2016-04-23,0.29120758703920474,3.65,False,-11.728989149169347
2016-04-23,0.2683958089047101,2.6,True,18.578718812284247
2016-06-04,0.2621464494775398,2.95,False,-11.797486445800496
2016-07-07,0.2538764521419279,3.0,False,-11.67951158134249
2016-09-24,0.3362149548369238,4.35,False,-11.562716465529066
2016-10-01,0.3569288743880665,3.6,True,29.762432182271812
2017-02-04,0.38844041615694724,4.15,True,36.995847911493954
2017-02-11,0.29067952443459777,3.7,False,-12.114672101811433
2017-03-04,0.3023710664934293,3.05,True,24.586727030626296
2017-03-04,0.2614969380332311,2.55,False,-12.239392651099578
2017-03-04,0.47008338320067994,4.0,True,36.35099617376575
2017-04-22,0.28483491296475,4.35,False,-12.48050868632624
2017-05-13,0.25757324472562265,4.15,False,-12.355703599462979
2017-05-28,0.32746690182526605,3.35,True,28.745544424150623
2017-06-25,0.362606965028822,3.9,True,36.30684582235858
2017-06-25,0.29471369517575097,4.15,False,-12.882670465933444
2017-07-07,0.3154603467791847,3.8,False,-12.753843761274108
2017-07-08,0.2624732736380961,2.95,False,-12.626305323661368
2017-07-22,0.3383735613320055,2.95,True,24.37508242732827
2017-09-09,0.3169261200449911,2.65,False,-12.743793094698038
2017-09-09,0.3039512808184565,4.25,False,-12.616355163751058
2017-11-04,0.26054131806606773,3.5,False,-12.490191612113547
2017-11-04,0.284533016781389,4.05,False,-12.365289695992413
2017-11-11,0.2942870873189533,4.1,False,-12.241636799032488
2017-11-11,0.3383232112282815,3.6,True,31.509973120709628
2017-11-18,0.29494439993708965,4.45,True,42.89840455975995
2017-11-25,0.27927493406541226,2.8,True,23.153947574124345
2017-12-02,0.2764273236515524,2.5,True,19.64226552538215
2017-12-16,0.32415646363647194,3.8,False,-13.291266338841922
2017-12-30,0.251998890429925,2.7,False,-13.158353675453503
2018-01-14,0.30304111884971435,2.75,True,22.79684774272319
2018-02-24,0.26824192643423794,2.8,True,23.858529509027154
2018-03-17,0.2518530797413179,4.45,False,-13.493323911216471
2018-04-14,0.27310142877654753,4.45,False,-13.358390672104306
2018-07-07,0.29283145426998997,3.45,False,-13.224806765383262
2018-11-03,0.3401755724388469,4.15,False,-13.09255869772943
2018-11-17,0.2635747459009546,2.75,False,-12.961633110752137
2018-11-24,0.2796368770138123,4.0,False,-12.832016779644615
2018-11-30,0.26042723028169906,3.45,False,-12.703696611848168
2018-11-30,0.26328849463934983,3.8,False,-12.576659645729686
2018-12-01,0.2697403085118935,3.45,False,-12.450893049272388
2018-12-01,0.25566756426843384,3.5,False,-12.326384118779666
2019-01-19,0.2525383892418803,3.0,False,-12.203120277591868
2019-03-23,0.2677376225088751,3.5,False,-12.08108907481595
2019-03-23,0.31028577028028537,3.35,False,-11.960278184067791
2019-03-30,0.3216520489079417,2.85,False,-11.840675402227111
2019-05-18,0.2617081158706593,3.2,False,-11.72226864820484
2019-06-22,0.3211404268342762,4.0,False,-11.605045961722793
2019-07-13,0.2977110037028411,2.8,False,-11.488995502105565
2019-08-10,0.3176167575906957,2.85,False,-11.37410554708451
2019-08-17,0.2646015949797842,3.35,False,-11.260364491613664
2019-09-07,0.2622777614711029,3.05,True,22.852909735729927
2019-09-21,0.37818674241263456,4.25,False,-11.376289944054827
2019-09-28,0.2715895917816174,3.45,True,27.593191259304984
2019-11-16,0.28038382989705274,2.95,False,-11.538458957207329
2019-12-14,0.29552567547344566,3.95,False,-11.423074367635257
2020-02-29,0.27111329036082227,2.85,False,-11.308843623958904
2020-03-07,0.35138011417139003,2.5700000000000003,True,17.577335644719327
2020-06-06,0.2511340523297228,2.85,True,21.037327806708042
2020-06-06,0.2770151813221307,2.55,True,17.95194782446206
2020-07-15,0.2673494822931866,3.6,True,30.57969538124334
2020-07-15,0.27215361149992795,3.2,False,-12.06721825429064
2020-07-25,0.26321562668770654,3.6,True,31.06101978654411
2020-10-10,0.29589000480166483,3.25,False,-12.257156269613176
2020-10-17,0.29600294772779434,3.15,False,-12.134584706917044
2020-10-24,0.3565772771846388,3.5,False,-12.013238859847874
2020-10-31,0.37823553583743497,3.96,False,-11.893106471249396
2020-12-19,0.28457062437586833,3.85,False,-11.774175406536902
2021-03-06,0.2866746113974197,3.0,False,-11.656433652471533
2021-03-13,0.29545725765968794,3.3,False,-11.539869315946817
2021-04-10,0.38696141783653265,3.45,False,-11.424470622787348
2021-04-17,0.26194554309584045,3.05,False,-11.310225916559475
2021-05-01,0.27892907896643365,4.35,False,-11.197123657393881
2021-07-10,0.2717586339641935,3.4,False,-11.085152420819943
2021-07-24,0.3234944071984177,2.8,False,-10.974300896611744
2021-10-16,0.34893191334219764,2.8,True,19.556204197762124
2021-10-30,0.2503717560398529,3.15,True,23.779257848689983
2021-12-18,0.296086317618928,2.9,False,-11.297912508110146
2022-01-15,0.27404363914046426,3.9,False,-11.184933383029046
2022-03-05,0.2891465224075991,3.45,False,-11.073084049198753
2022-03-19,0.32586351970830635,2.95,True,21.376588756978194
2022-03-26,0.3066219356089158,4.4,True,37.99880492734027
2022-05-07,0.27649524164624495,3.7,False,-11.55610714554995
2022-06-04,0.2844948428413423,3.2,False,-11.440546074094451
2022-06-11,0.2706189503414373,2.6,False,-11.326140613353505
2022-07-23,0.29094657144042013,3.3,False,-11.212879207219968
2022-08-13,0.3052538073562376,3.45,True,27.196838517112038
2022-08-13,0.2811496009052106,3.95,False,-11.37271880031889
2022-08-20,0.3100698095894971,3.75,False,-11.258991612315702
2022-08-20,0.2753315605393023,3.3,False,-11.146401696192545
2022-10-01,0.33047282321134913,2.65,False,-11.034937679230621
2022-12-03,0.2608729661167724,3.9,False,-10.924588302438314
2022-12-03,0.2604645021560832,4.2,False,-10.815342419413932
2022-12-03,0.2620415944480279,4.4,False,-10.707188995219793
2022-12-10,0.2749684194078857,3.35,False,-10.600117105267593
2022-12-17,0.27612581714935663,3.55,True,26.75999563224804
2023-01-21,0.2546503279780623,4.0,False,-10.761715890537399
2023-02-18,0.433629998391137,3.9,False,-10.654098731632025
2023-03-11,0.2593603956885642,3.1,True,22.149871263062984
2023-04-29,0.28237297877336787,3.05,False,-10.769056456946334
2023-06-03,0.2606955488794587,2.88,False,-10.661365892376871
2023-07-29,0.3458738142390786,3.95,False,-10.554752233453103
2023-08-12,0.311810574209768,3.6,False,-10.44920471111857
2023-11-18,0.2516866686061329,2.5,False,-10.344712664007384
2023-12-02,0.2659011184213318,3.6,False,-10.24126553736731
2024-01-20,0.2741431867549485,2.95,True,19.770763119887594
2024-01-20,0.36532156254467707,2.8,True,18.605808923746523
2024-01-20,0.3169390398538977,4.0,True,31.56785580728993
2024-04-13,0.30837118256072127,4.5,False,-10.838297160502878
2024-04-27,0.26635015664017825,3.95,False,-10.72991418889785
2024-06-22,0.2585365886360341,2.7,False,-10.622615047008871
2024-07-27,0.2693918328610129,2.95,True,20.50695834825063
2024-07-27,0.2917819119470304,4.0,False,-10.72145848002129
2024-08-24,0.3407524984573912,3.6,True,27.597034127574805
2024-09-07,0.3785785875120362,3.1,True,22.86944989664333
2024-09-14,0.3819909467460372,2.7,False,-11.118908735463258
2024-09-28,0.28879383316586144,2.85,False,-11.007719648108626
