Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Avg Rounds,Avg Fight Time,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Rev.,Weight_Class,Gender,Fighting Style
b0bd0c5425668b8f,Henrique da Silva,Frankenstein,6.3,205.0,Orthodox,14,5,0,False,1.83,460.0,0.17,33.5,1.0,1.0,165.5,0.57,0.51,0.72,0.47,0.49,0.73,0.49,1.0,0.17,Light Heavyweight,Male,Wrestler
6551c64fbcd1a467,Ariane da Silva,Queen of Violence,5.6,125.0,Orthodox,17,11,0,False,2.5,687.07,0.29,51.14,1.0,0.21,144.71,0.47,0.36,0.73,0.61,0.44,0.61,0.4,0.21,0.07,Women's Flyweight,Female,Striker
c3ded6f7155f9ea4,Alex Da Silva,Leko,5.8,155.0,Orthodox,21,4,0,False,2.75,797.5,0.25,29.25,1.0,0.25,240.0,0.46,0.34,0.86,0.92,0.36,0.54,0.8,0.25,0.5,Lightweight,Male,Striker
9d19d9e4aa2662e8,Nicolas Dalby,Danish Dynamite,5.11,170.0,Orthodox,23,6,1,False,2.73,796.0,0.13,47.93,0.93,0.13,194.27,0.43,0.33,0.62,0.87,0.37,0.61,0.42,0.13,0.2,Welterweight,Male,Striker
23725c826c481e7f,Paul Daley,Semtex,5.9,170.0,Orthodox,39,15,2,False,1.67,398.33,0.33,15.33,0.0,0.0,1.67,0.4,0.39,0.39,0.15,0.33,0.32,0.67,0.0,0.0,Welterweight,Male,Hybrid
e50cd77732d39967,Aisling Daly,Ais the Bash,5.2,115.0,Orthodox,16,6,0,False,2.33,697.67,0.0,34.0,1.67,0.67,422.67,0.53,0.48,0.72,0.53,0.29,0.67,0.72,0.67,0.0,Women's Strawweight,Female,Wrestler
a20d7dfaba74c067,Rodrigo Damm,No Nickname,5.7,155.0,Orthodox,13,9,0,False,2.71,768.29,0.14,52.71,0.43,0.14,25.14,0.37,0.29,0.52,0.73,0.37,0.46,0.19,0.14,0.0,Lightweight,Male,Hybrid
3b0a516d2921e0d6,Batgerel Danaa,Storm,5.7,135.0,Orthodox,12,5,0,False,2.0,495.29,0.57,44.43,0.29,0.0,15.0,0.39,0.38,0.31,0.53,0.36,0.42,0.66,0.0,0.14,Bantamweight,Male,Hybrid
9eef6584fab21fbb,Cindy Dandois,Battlecat,5.7,135.0,Orthodox,8,3,0,False,3.0,900.0,0.0,47.0,5.0,0.0,399.0,0.32,0.27,0.75,0.54,0.25,0.44,0.79,0.0,0.0,Women's Bantamweight,Female,Striker
8614b7134913f5d5,Jarjis Danho,Man Mountain,6.3,265.0,Orthodox,7,1,1,False,2.33,591.0,0.0,30.67,0.33,0.0,130.67,0.38,0.35,0.5,0.17,0.32,0.42,0.33,0.0,0.0,Heavyweight,Male,Hybrid
baa9be02c3e3e038,Jose Daniel Medina,Chicho,6.0,185.0,Orthodox,11,6,0,False,1.67,457.67,0.33,25.33,1.0,0.33,69.33,0.55,0.49,0.64,0.67,0.51,1.0,0.33,0.33,0.0,Middleweight,Male,Striker
8dc46e9a7895ce1a,Alexandre Dantas,Cafe,6.2,238.0,Orthodox,0,3,0,False,2.0,518.5,0.0,7.5,1.0,0.5,250.5,0.29,0.16,0.0,0.5,0.1,0.5,0.17,0.5,0.5,Heavyweight,Male,No Clear Style
86f582852a5b240a,Mac Danzig,No Nickname,5.8,155.0,Orthodox,21,12,1,False,2.38,650.08,0.23,38.85,0.85,0.62,140.46,0.48,0.4,0.78,0.69,0.38,0.64,0.53,0.62,0.31,Lightweight,Male,Wrestler
08af939f41b5a57b,Beneil Dariush,No Nickname,5.1,155.0,Southpaw,23,6,1,False,2.04,528.2,0.36,30.76,0.6,0.48,115.28,0.47,0.37,0.71,0.66,0.38,0.67,0.36,0.48,0.08,Lightweight,Male,Striker
a683f9ddb70aa4bd,Sean Daugherty,No Nickname,6.0,175.0,Orthodox,0,2,0,False,1.0,20.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open Weight,Male,No Clear Style
d6c0cdd7e467c440,Kyle Daukaus,No Nickname,6.2,185.0,Southpaw,16,4,0,False,1.78,428.11,0.11,21.33,1.0,0.78,186.67,0.55,0.42,0.61,0.65,0.5,0.52,0.32,0.78,0.22,Middleweight,Male,Striker
d0aaedcf7ccd0b45,Chris Daukaus,No Nickname,6.3,205.0,Orthodox,12,7,0,False,1.25,190.88,0.5,13.75,0.0,0.0,10.88,0.54,0.49,0.59,0.47,0.53,0.36,0.21,0.0,0.0,Heavyweight,Male,Hybrid
2549d63da9c456cb,Rick Davis,The Flying Squirrel,5.9,155.0,Orthodox,3,1,1,False,1.0,97.0,0.0,5.0,0.0,0.0,0.0,0.5,0.67,0.4,0.5,0.5,0.0,0.0,0.0,0.0,Lightweight,Male,Hybrid
b7d524c77c27389b,Marcus Davis,The Irish Hand Grenade,5.1,170.0,Southpaw,22,11,0,False,2.07,524.07,0.4,23.73,0.93,0.8,119.13,0.47,0.42,0.55,0.52,0.4,0.43,0.61,0.8,0.0,Welterweight,Male,Wrestler
902ab9197b83d0db,Phil Davis,Mr. Wonderful,6.2,205.0,Orthodox,17,4,0,False,2.69,779.0,0.0,30.38,1.31,0.38,150.15,0.32,0.25,0.54,0.46,0.24,0.52,0.31,0.38,0.08,Light Heavyweight,Male,Hybrid
4c2d90e335e6df19,Alexis Davis,No Nickname,5.6,135.0,Orthodox,21,11,0,False,2.71,776.79,0.0,51.86,0.86,0.64,205.43,0.48,0.38,0.72,0.86,0.44,0.63,0.46,0.64,0.29,Women's Bantamweight,Female,Striker
cc351e408bbb7d43,Brandon Davis,Killer B,5.1,135.0,Orthodox,14,10,0,False,2.56,713.22,0.0,46.78,0.56,0.11,48.0,0.36,0.27,0.58,0.78,0.35,0.58,0.29,0.11,0.11,Bantamweight,Male,Hybrid
fb3e61720be4690c,Mike Davis,Beast Boy,6.0,155.0,Orthodox,12,3,0,False,2.57,727.29,0.29,57.71,2.29,0.29,132.29,0.54,0.44,0.76,0.86,0.5,0.76,0.53,0.29,0.43,Lightweight,Male,Striker
2c9d00968f818270,Hakeem Dawodu,Mean,5.8,145.0,Orthodox,13,4,1,False,2.8,808.8,0.1,72.9,0.3,0.0,87.8,0.53,0.43,0.6,0.72,0.5,0.6,0.1,0.0,0.2,Featherweight,Male,Striker
99bd51917728c25d,Grant Dawson,KGD,5.1,155.0,Switch,23,2,1,False,2.5,664.29,0.21,34.57,1.93,0.43,319.86,0.56,0.5,0.64,0.74,0.46,0.51,0.52,0.43,0.07,Lightweight,Male,Striker
a6fd2173d5e2d7f0,Jason Day,Dooms,6.0,185.0,Orthodox,19,12,0,False,1.0,184.0,0.0,14.0,0.0,0.0,1.0,0.5,0.41,0.33,1.0,0.45,0.36,0.0,0.0,0.0,Middleweight,Male,Hybrid
ea3dcc417c322064,Martin Day,The Spartan,5.1,145.0,Orthodox,8,6,0,False,2.5,708.25,0.5,48.25,1.0,1.0,113.0,0.44,0.36,0.62,0.76,0.42,0.42,0.68,1.0,0.25,Featherweight,Male,Wrestler
1eff7bc0f815b270,Yorgan De Castro,The Mad Titan,6.0,250.0,Orthodox,6,3,0,False,2.0,528.0,0.25,29.5,0.0,0.0,49.75,0.57,0.46,0.63,0.7,0.56,0.62,0.25,0.0,0.0,Heavyweight,Male,Hybrid
9cfbfae5fa1fdd93,Geraldo de Freitas,Spartan,5.7,135.0,Orthodox,12,6,0,False,3.0,900.0,0.0,48.67,4.67,0.0,388.33,0.56,0.46,0.81,0.87,0.5,0.88,0.72,0.0,1.0,Featherweight,Male,Striker
6ef65b6a152e49d5,Philip De Fries,No Nickname,6.5,250.0,Orthodox,12,6,0,False,1.6,328.4,0.4,18.2,0.4,0.6,112.2,0.44,0.39,0.53,0.6,0.31,0.69,0.31,0.6,0.2,Heavyweight,Male,Hybrid
e51ee8ded927fc51,Chris de la Rocha,No Nickname,6.3,250.0,Orthodox,5,3,0,False,2.0,445.0,0.0,43.75,0.5,0.0,75.0,0.42,0.41,0.6,0.45,0.36,0.55,0.45,0.0,0.0,Heavyweight,Male,Hybrid
80d8aed0ca9b00f3,Montana De La Rosa,No Nickname,5.7,125.0,Orthodox,13,9,1,False,2.58,731.33,0.08,35.92,1.33,0.5,247.17,0.44,0.38,0.72,0.53,0.32,0.57,0.47,0.5,0.25,Women's Flyweight,Female,Wrestler
f57dd0bfa8c17813,Mark De La Rosa,Bumblebee,5.6,135.0,Orthodox,11,5,0,False,2.57,714.71,0.14,38.57,0.43,0.14,97.57,0.4,0.27,0.77,0.53,0.34,0.58,0.54,0.14,0.0,Bantamweight,Male,Hybrid
1971869b7e054261,Mike de la Torre,El Cucuy,5.11,145.0,Orthodox,14,7,0,False,1.57,355.29,0.0,18.57,0.29,0.0,67.0,0.34,0.23,0.49,0.29,0.31,0.41,0.14,0.0,0.0,Featherweight,Male,Hybrid
a4dc47001f202bcd,Rodrigo de Lima,Monstro,5.7,155.0,Orthodox,8,3,1,False,2.5,676.0,0.0,14.5,2.0,1.0,224.0,0.34,0.11,0.75,0.86,0.26,0.5,0.86,1.0,0.5,Lightweight,Male,Wrestler
afdb76fbd86f6d11,Edilberto de Oliveira,Crocota,6.0,170.0,Orthodox,29,15,2,False,2.0,371.0,0.0,25.5,0.0,0.0,10.0,0.32,0.14,0.5,0.66,0.32,0.16,0.0,0.0,0.0,Welterweight,Male,No Clear Style
ddf3e0ea10ea6d8c,Jorge de Oliveira,Blade,5.8,155.0,Orthodox,9,2,0,False,2.0,546.0,0.0,20.5,0.5,0.5,80.5,0.43,0.37,0.36,0.28,0.38,0.44,0.26,0.5,0.0,Lightweight,Male,Hybrid
e0f959f65d0406b4,Isabela de Padua,Belinha,5.3,125.0,Orthodox,5,2,0,False,3.0,900.0,0.0,15.0,2.0,1.0,278.0,0.35,0.36,0.0,0.0,0.23,0.0,0.56,1.0,0.0,Women's Flyweight,Female,Wrestler
5dd180c8b3196786,Gloria de Paula,Glorinha,5.5,115.0,Orthodox,6,5,0,False,2.5,690.0,0.0,55.25,1.0,0.5,166.5,0.45,0.37,0.53,0.7,0.43,0.75,0.19,0.5,0.0,Women's Strawweight,Female,Striker
1d239d571e342453,Germaine de Randamie,The Iron Lady,5.9,135.0,Orthodox,10,5,0,False,2.7,740.5,0.2,25.3,0.2,0.3,149.7,0.42,0.28,0.7,0.48,0.35,0.58,0.25,0.3,0.0,Women's Bantamweight,Female,Hybrid
d549cefc7c54ab78,Reinier de Ridder,RdR,6.4,185.0,Southpaw,21,3,0,False,3.0,805.6,0.4,30.2,0.2,0.2,207.4,0.62,0.58,0.77,0.0,0.4,0.87,0.65,0.2,0.6,Middleweight,Male,Striker
914a897455693650,Carl Deaton,The Anishinaabe Kid,5.7,155.0,Orthodox,17,7,0,False,2.5,747.5,0.0,19.0,0.0,0.0,0.0,0.21,0.2,0.36,0.0,0.21,0.25,0.0,0.0,0.0,Lightweight,Male,No Clear Style
0bcfe2513cb3bc39,Tom DeBlass,No Nickname,6.0,185.0,Orthodox,9,2,0,False,3.0,900.0,0.0,22.5,1.0,0.5,220.0,0.26,0.24,0.41,0.41,0.24,0.5,0.0,0.5,1.0,Middleweight,Male,Wrestler
85980f5da429c0a6,Shane del Rosario,No Nickname,6.4,250.0,Southpaw,11,2,0,False,2.0,410.0,0.0,23.0,0.5,1.0,98.5,0.6,0.28,0.83,0.84,0.49,0.88,0.0,1.0,0.0,Heavyweight,Male,Hybrid
70380ccdc81915b8,Yadier del Valle,The Cuban Problem,5.9,145.0,Southpaw,9,0,0,False,1.0,197.5,0.0,4.5,0.5,0.5,48.5,0.38,0.34,0.5,0.4,0.38,0.0,0.38,0.5,0.0,Featherweight,Male,Hybrid
37b1696e6d115957,Rolando Delgado,Roli,6.3,155.0,Orthodox,11,6,1,False,2.0,513.33,0.33,13.33,0.67,2.0,166.33,0.43,0.34,0.66,0.56,0.37,0.46,0.56,2.0,0.33,Lightweight,Male,Wrestler
7d6ceff6747f2de2,Jose Delgado,No Nickname,5.11,145.0,Switch,10,1,0,False,1.67,368.0,0.33,47.67,0.67,0.0,45.0,0.48,0.27,0.25,0.63,0.46,0.29,0.26,0.0,0.0,Featherweight,Male,Hybrid
7d8435c56043b0ae,Ante Delija,Walking Trouble,6.3,239.0,Orthodox,26,6,0,False,1.0,181.0,0.0,10.0,0.0,0.0,51.5,0.44,0.3,0.88,0.5,0.37,0.66,0.0,0.0,0.0,Heavyweight,Male,Hybrid
6b453bc35a823c3f,Jack Della Maddalena,No Nickname,5.11,170.0,Switch,18,2,0,True,2.56,699.0,0.56,56.33,1.67,0.11,198.89,0.49,0.42,0.69,0.58,0.44,0.74,0.75,0.11,0.0,Welterweight,Male,Striker
173acb3f920082b8,Roland Delorme,No Nickname,5.9,135.0,Orthodox,9,5,0,False,2.14,563.71,0.14,33.14,1.71,1.14,228.14,0.55,0.48,0.66,0.57,0.46,0.83,0.59,1.14,0.57,Bantamweight,Male,Wrestler
0d0351c20169a499,Jon Delos Reyes,The Heat,5.6,125.0,Orthodox,8,5,0,False,1.5,351.5,0.25,18.5,1.5,0.0,95.25,0.42,0.3,0.67,0.75,0.34,0.72,0.32,0.0,0.0,Flyweight,Male,Hybrid
6ceff86fae4f6b3b,Jason DeLucia,No Nickname,5.11,190.0,Southpaw,33,21,1,False,1.0,185.33,0.0,1.33,0.33,1.67,9.0,0.8,0.5,0.17,0.33,0.5,0.0,0.33,1.67,1.33,Open Weight,Male,Wrestler
2c483cf443f38ece,Vanessa Demopoulos,Lil Monster,5.2,125.0,Orthodox,11,8,0,False,2.6,755.3,0.2,49.2,0.7,0.1,178.4,0.45,0.36,0.69,0.59,0.36,0.6,0.41,0.1,0.1,Women's Strawweight,Female,Striker
dfae5da5676e4194,Chris Dempsey,No Nickname,5.1,185.0,Orthodox,11,5,0,False,1.5,340.5,0.25,12.0,1.0,0.0,115.75,0.39,0.34,0.42,0.25,0.15,0.47,0.5,0.0,0.0,Middleweight,Male,Hybrid
e4aaaa34535e32b6,Nick Denis,The Ninja of Love,5.7,135.0,Orthodox,11,3,0,False,1.0,160.5,0.0,13.5,0.5,0.0,62.0,0.65,0.6,0.5,0.5,0.54,0.4,0.5,0.0,0.0,Bantamweight,Male,Hybrid
fa8b9e6b0c2269f8,Jason Dent,Dynamite,5.1,155.0,Orthodox,22,13,0,False,2.25,665.5,0.0,22.25,0.0,1.0,11.5,0.37,0.26,0.71,0.84,0.35,0.62,0.62,1.0,0.25,Lightweight,Male,Wrestler
7447e9f28508106a,Mackenzie Dern,No Nickname,5.4,115.0,Orthodox,15,5,0,False,2.94,850.38,0.19,59.31,1.12,0.75,185.06,0.46,0.38,0.72,0.82,0.4,0.47,0.53,0.75,0.31,Women's Strawweight,Female,Striker
6ad9058b7c7898b0,Tony DeSouza,No Nickname,6.0,170.0,Southpaw,11,4,0,False,1.83,400.33,0.0,7.5,1.0,0.67,168.33,0.47,0.4,0.5,0.17,0.08,0.53,0.41,0.67,0.17,Welterweight,Male,Wrestler
140567899d98978a,Robelis Despaigne,The Big Boy,6.7,265.0,Orthodox,5,2,0,False,2.33,606.0,0.33,21.33,0.0,0.0,7.0,0.65,0.57,0.56,0.67,0.6,0.33,0.33,0.0,0.0,Heavyweight,Male,Hybrid
75bbd2206a15319f,Edwin DeWees,Babyface,6.1,185.0,Orthodox,38,17,0,False,1.0,192.67,0.0,5.0,0.67,1.0,39.0,0.54,0.39,0.81,0.5,0.41,0.6,0.0,1.0,0.0,Middleweight,Male,Wrestler
77d7295d1b22c694,Alessio Di Chirico,Manzo,6.0,185.0,Orthodox,13,7,0,False,2.36,616.91,0.36,34.64,0.91,0.09,63.45,0.43,0.36,0.48,0.58,0.41,0.43,0.1,0.09,0.09,Middleweight,Male,Hybrid
43563a32c3f10e95,Cyrille Diabate,The Snake,6.6,205.0,Southpaw,19,10,1,False,1.75,438.62,0.38,17.5,1.25,1.12,158.75,0.56,0.43,0.36,0.55,0.34,0.55,0.47,1.12,0.12,Light Heavyweight,Male,Wrestler
32c355b04fc57f3a,Marc Diakiese,Bonecrusher,5.1,155.0,Orthodox,17,7,0,False,2.6,728.4,0.13,33.13,2.27,0.13,216.13,0.51,0.35,0.66,0.84,0.47,0.62,0.46,0.13,0.07,Lightweight,Male,Striker
f5f6419c5f00abad,Tyler Diamond,No Nickname,5.7,145.0,Orthodox,9,1,0,False,3.0,900.0,0.0,38.0,3.0,1.0,132.0,0.55,0.58,0.5,0.0,0.33,0.7,0.9,1.0,0.0,Featherweight,Male,Wrestler
9edf2c9082cc2cd8,Blood Diamond,No Nickname,5.11,170.0,Switch,3,3,0,False,2.33,692.67,0.0,33.0,0.33,0.0,217.33,0.48,0.31,0.97,0.21,0.34,0.75,0.0,0.0,0.0,Welterweight,Male,Hybrid
ed209f6618c82e41,Hacran Dias,Barnabe,5.8,155.0,Orthodox,23,6,1,False,3.0,900.0,0.25,43.38,1.62,0.38,199.5,0.42,0.33,0.64,0.76,0.34,0.58,0.43,0.38,0.12,Featherweight,Male,Striker
f57a8a52ca401ed9,Nick Diaz,No Nickname,6.1,170.0,Southpaw,26,10,0,False,3.0,818.13,0.2,53.93,0.93,0.87,104.33,0.44,0.38,0.63,0.52,0.38,0.57,0.39,0.87,0.27,Welterweight,Male,Wrestler
8355922d564b152c,Nate Diaz,No Nickname,6.0,170.0,Southpaw,22,13,0,False,2.67,749.59,0.26,52.48,0.96,0.85,108.52,0.42,0.36,0.6,0.71,0.37,0.67,0.34,0.85,0.33,Welterweight,Male,Wrestler
6967153c7edb4d87,Ozzy Diaz,No Nickname,6.4,185.0,Orthodox,10,3,0,False,2.0,522.5,0.0,70.0,0.5,0.0,13.0,0.56,0.46,0.78,0.5,0.56,0.0,0.25,0.0,0.0,Middleweight,Male,Hybrid
c849740a3ff51931,TJ Dillashaw,No Nickname,5.6,135.0,Orthodox,18,5,0,False,2.78,735.72,0.39,59.5,1.33,0.61,138.72,0.41,0.34,0.67,0.69,0.36,0.45,0.47,0.61,0.0,Bantamweight,Male,Striker
25f9a5f3e8a52618,Jhonata Diniz,No Nickname,6.4,254.0,Orthodox,9,2,0,False,2.4,676.4,0.0,46.4,0.8,0.4,150.6,0.6,0.57,0.62,0.69,0.55,0.37,0.4,0.4,0.2,Heavyweight,Male,Striker
f50d95223751e6ca,Russell Doane,No Nickname,5.7,135.0,Orthodox,15,8,0,False,2.12,586.25,0.0,13.12,2.0,0.62,136.5,0.41,0.32,0.59,0.45,0.35,0.44,0.36,0.62,0.25,Bantamweight,Male,Wrestler
519e4fe37ce9ff75,Drew Dober,No Nickname,5.8,155.0,Southpaw,28,15,0,False,2.04,496.23,0.35,35.96,0.5,0.0,65.19,0.42,0.37,0.6,0.67,0.36,0.59,0.51,0.0,0.0,Lightweight,Male,Hybrid
122ac9b816d8b71c,Shana Dobson,Danger,5.6,125.0,Orthodox,4,5,0,False,2.17,538.67,0.0,33.67,1.33,0.17,136.33,0.45,0.38,0.61,0.54,0.4,0.62,0.36,0.17,0.0,Women's Flyweight,Female,Hybrid
009c4420727149ea,AJ Dobson,No Nickname,6.1,185.0,Orthodox,7,3,0,False,2.5,743.25,0.0,55.0,2.75,0.0,238.5,0.45,0.33,0.83,0.91,0.41,0.66,0.28,0.0,0.25,Middleweight,Male,Striker
c2a7623f398d9bd7,David Dodd,No Nickname,6.2,200.0,Orthodox,4,7,0,False,2.5,750.0,0.0,5.0,0.0,0.0,49.5,0.32,0.1,0.42,0.0,0.07,0.42,0.34,0.0,0.0,Middleweight,Male,No Clear Style
99506df1af6c8b3b,John Dodson,The Magician,5.3,135.0,Orthodox,22,12,0,False,2.88,817.35,0.47,47.76,0.71,0.06,58.71,0.42,0.31,0.74,0.79,0.38,0.55,0.35,0.06,0.0,Bantamweight,Male,Striker
dbaaf42313af90fa,Joe Doerksen,El Dirte,6.0,185.0,Orthodox,51,16,0,False,2.44,614.44,0.22,13.67,1.89,1.33,192.67,0.56,0.33,0.76,0.78,0.48,0.42,0.38,1.33,0.22,Middleweight,Male,Wrestler
327d5f279895110d,Roman Dolidze,No Nickname,6.2,185.0,Orthodox,15,4,0,False,2.69,768.31,0.31,49.0,1.69,0.54,180.69,0.53,0.44,0.65,0.84,0.46,0.46,0.44,0.54,0.08,Middleweight,Male,Striker
3bbcd63a016d9715,Cameron Dollar,No Nickname,5.11,155.0,Orthodox,11,5,0,False,1.0,286.0,0.0,24.0,0.0,0.0,5.0,0.38,0.32,0.86,0.0,0.39,0.0,0.0,0.0,0.0,Lightweight,Male,Hybrid
5d7bdab5e03e3216,CB Dollaway,The Doberman,6.2,185.0,Orthodox,17,9,0,False,1.95,494.5,0.2,19.0,1.1,0.8,118.4,0.42,0.34,0.54,0.44,0.36,0.45,0.43,0.8,0.15,Middleweight,Male,Wrestler
70dd69b6a703257e,Daniil Donchenko,No Nickname,5.11,170.0,Orthodox,13,2,0,False,1.0,267.0,0.0,10.0,1.0,0.0,62.0,0.27,0.23,0.5,0.0,0.21,1.0,0.0,0.0,0.0,Welterweight,Male,Hybrid
7bc96507e4b38d3b,Cody Donovan,Donnybrook,6.3,205.0,Orthodox,8,5,0,False,1.25,270.25,0.5,24.5,0.25,0.0,71.0,0.51,0.48,0.59,0.46,0.34,0.5,0.72,0.0,0.5,Light Heavyweight,Male,Hybrid
312f47c3d2f83ffa,Houston Dorr,No Nickname,6.1,210.0,Orthodox,1,2,0,False,1.0,223.0,0.0,1.0,0.0,0.0,116.742,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,Heavyweight,Male,No Clear Style
6a2f7c151031653d,Rafael Dos Anjos,No Nickname,5.8,170.0,Southpaw,32,17,0,False,3.11,872.19,0.14,50.33,1.97,0.42,231.28,0.41,0.31,0.64,0.81,0.35,0.61,0.41,0.42,0.06,Welterweight,Male,Wrestler
63def5a5662a6917,Junior Dos Santos,Cigano,6.4,238.0,Orthodox,21,9,0,False,2.52,644.39,0.61,42.57,0.61,0.04,57.91,0.5,0.41,0.61,0.79,0.47,0.27,0.44,0.04,0.0,Heavyweight,Male,Hybrid
81b8b3fb019dc69d,Antonio Dos Santos,Junior Alpha,5.1,185.0,Orthodox,6,4,0,False,1.5,266.5,0.5,24.0,0.0,0.0,77.0,0.51,0.45,0.31,1.0,0.5,0.66,0.2,0.0,0.0,Middleweight,Male,Hybrid
bbc9ab95fa766493,Anderson Dos Santos,Berinja,5.5,135.0,Orthodox,21,9,0,False,2.5,687.75,0.0,30.5,0.75,0.25,68.5,0.37,0.34,0.7,0.73,0.36,0.71,0.22,0.25,0.0,Bantamweight,Male,Hybrid
02bb48869eb7ac8f,Rayanne dos Santos,No Nickname,5.2,115.0,Orthodox,14,9,0,False,3.0,900.0,0.0,95.0,0.67,0.0,69.0,0.37,0.27,0.68,0.62,0.36,0.48,0.19,0.0,0.33,Women's Strawweight,Female,Striker
5cdf5339728f580d,Felipe dos Santos,Lipe Detona,5.7,125.0,Orthodox,8,3,0,False,3.0,900.0,0.0,52.0,2.75,0.75,226.5,0.46,0.28,0.62,0.82,0.39,0.88,0.4,0.75,0.0,Flyweight,Male,Striker
8ce87f7e3a9baed2,Tiago dos Santos e Silva,Trator,5.9,145.0,Orthodox,20,7,2,False,2.5,719.75,0.75,50.75,1.0,0.0,66.0,0.43,0.36,0.83,0.58,0.34,0.66,0.78,0.0,0.0,Featherweight,Male,Striker
a66395395b5f1394,Danny Downes,No Nickname,6.0,155.0,Orthodox,8,3,0,False,3.0,900.0,0.0,30.5,3.0,1.5,264.5,0.42,0.36,0.92,0.5,0.35,0.92,0.45,1.5,0.0,Lightweight,Male,Wrestler
b05086131c6f5dc5,Derek Downey,No Nickname,6.1,185.0,Orthodox,11,4,0,False,2.0,375.0,0.0,2.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Middleweight,Male,Hybrid
679a9054e2815943,Tomasz Drwal,Gorilla,6.1,205.0,Orthodox,21,5,1,False,1.67,380.17,0.17,21.67,2.0,0.17,146.33,0.38,0.34,0.42,0.74,0.32,0.41,0.54,0.17,0.0,Middleweight,Male,Hybrid
d2a9be6bf2de624c,Robert Drysdale,No Nickname,6.3,205.0,Orthodox,7,0,0,False,1.0,123.0,0.0,0.0,1.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Light Heavyweight,Male,No Clear Style
0d7b51c9d2649a6e,Dricus Du Plessis,Stillknocks,6.1,185.0,Switch,23,3,0,False,3.2,892.6,0.0,65.6,2.0,0.3,185.3,0.47,0.4,0.65,0.92,0.44,0.51,0.38,0.3,0.2,Middleweight,Male,Striker
706404da0775dcbc,Hugo Duarte,No Nickname,6.0,240.0,Orthodox,6,3,0,False,1.0,43.0,0.0,0.0,1.0,0.0,125.64192771084338,0.44505617977528095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,Male,No Clear Style
c3d2b9bcb4cead6b,Yuneisy Duben,No Nickname,5.4,125.0,Orthodox,6,1,0,False,1.0,100.0,1.0,17.0,0.0,0.0,2.0,0.39,0.35,0.56,0.0,0.38,0.0,0.67,0.0,0.0,Women's Flyweight,Female,Hybrid
02f8fedc18cbd26c,Emily Ducote,Gordinha,5.2,115.0,Orthodox,13,9,0,False,3.0,900.0,0.0,102.2,0.2,0.0,13.6,0.44,0.37,0.77,0.75,0.43,0.65,0.2,0.0,0.0,Women's Strawweight,Female,Striker
6c9b66b43663f2f7,Viktoriia Dudakova,No Nickname,5.5,115.0,Orthodox,8,2,0,False,2.25,600.25,0.25,43.75,0.75,0.0,78.75,0.4,0.25,0.5,0.75,0.37,0.4,0.5,0.0,0.25,Women's Strawweight,Female,Hybrid
072a10e85f7d4bff,Milana Dudieva,No Nickname,5.3,135.0,Orthodox,11,6,0,False,2.33,640.67,0.0,14.0,1.0,0.0,215.33,0.27,0.21,0.34,0.67,0.23,0.5,0.29,0.0,0.67,Women's Bantamweight,Female,Hybrid
bda04c573563cc2e,Todd Duffee,No Nickname,6.3,260.0,Orthodox,9,3,0,False,1.33,205.83,0.67,12.0,0.33,0.0,30.67,0.49,0.5,0.22,0.0,0.41,0.38,0.4,0.0,0.0,Heavyweight,Male,Hybrid
654ae722109a0d31,Joe Duffy,Irish,5.1,155.0,Orthodox,16,5,0,False,1.88,470.12,0.12,20.38,0.38,0.5,43.5,0.34,0.25,0.55,0.79,0.34,0.47,0.29,0.5,0.12,Lightweight,Male,Hybrid
4ae4049426e0161d,Alexis Dufresne,Sneaky Zebra,5.9,135.0,Orthodox,6,3,0,False,3.0,900.0,0.0,48.5,1.5,0.0,335.5,0.4,0.29,0.72,0.96,0.41,0.32,0.2,0.0,0.5,Women's Bantamweight,Female,Striker
a7ddae0be8b78147,Jessamyn Duke,The Gun,5.11,135.0,Orthodox,3,5,0,False,2.5,711.0,0.25,74.75,0.75,1.0,174.5,0.56,0.49,0.73,0.89,0.51,0.67,0.42,1.0,0.5,Women's Bantamweight,Female,Striker
e803242fb2e41112,Islam Dulatov,The Ripper,6.3,170.0,Orthodox,12,1,0,False,1.0,246.0,0.0,14.0,0.0,0.0,59.0,0.51,0.31,0.5,1.0,0.57,0.25,0.0,0.0,0.0,Welterweight,Male,Hybrid
a57cb948c4c70a47,Isaac Dulgarian,The Midwest Choppa,5.7,145.0,Orthodox,7,1,0,False,1.75,492.0,0.0,16.5,2.25,1.75,322.5,0.63,0.29,0.25,0.75,0.55,0.25,0.38,1.75,0.0,Featherweight,Male,Wrestler
